area,latitude,longitude,node_id,node_type,index_right,us_state
APS,33.50524778228628,-112.42562947338548,PV_LNODE17A,LOAD,2.0,Arizona
APS,33.50523260488238,-112.42573556181644,PV_LNODE20A,LOAD,2.0,Arizona
APS,33.50526369092241,-112.42583653809903,PV_LNODEFDR18,LOAD,2.0,Arizona
APS,33.50532914937495,-112.42591018166138,PV_LNODER1A,LOAD,2.0,Arizona
APS,33.505413973603176,-112.42594536013628,PV_LNODER2A,LOAD,2.0,Arizona
APS,33.50550359241534,-112.42593947953492,PV_LNODER5A,LOAD,2.0,Arizona
APS,33.505585689501224,-112.42589597942256,PV_LNODER9A,LOAD,2.0,Arizona
PGE,46.17816,-123.173283,PWP1_2_GNODECTG,GEN,37.0,Oregon
PGE,46.178159999926606,-123.17315325122098,PWP1_2_GNODESTG,GEN,37.0,Oregon
PGE,46.178070159504855,-123.17315325143296,PWP1_LNODEN4,LOAD,37.0,Oregon
PGE,46.17800663280055,-123.17324499756847,PWP2_2_GNODE1,GEN,37.0,Oregon
PGE,46.17799144057859,-123.17337287739667,PWP2_2_GNODE10,GEN,37.0,Oregon
PGE,46.17802255688856,-123.1734945950412,PWP2_2_GNODE11,GEN,37.0,Oregon
PGE,46.17808807913181,-123.17358336571624,PWP2_2_GNODE12,GEN,37.0,Oregon
PGE,46.17817298607348,-123.1736257703456,PWP2_2_GNODE2,GEN,37.0,Oregon
PGE,46.17826269232789,-123.1736186820142,PWP2_2_GNODE3,GEN,37.0,Oregon
PGE,46.17834486956163,-123.1735662466987,PWP2_2_GNODE4,GEN,37.0,Oregon
PGE,46.17841024458773,-123.17347724940322,PWP2_2_GNODE5,GEN,37.0,Oregon
PGE,46.17845277774416,-123.17336296203872,PWP2_2_GNODE6,GEN,37.0,Oregon
PGE,46.17846947150453,-123.1732354721863,PWP2_2_GNODE7,GEN,37.0,Oregon
PGE,46.178459971385806,-123.17310645014868,PWP2_2_GNODE8,GEN,37.0,Oregon
PGE,46.17842606628897,-123.17298629522948,PWP2_2_GNODE9,GEN,37.0,Oregon
PGE,46.1787,-123.1723,PWP2_LNODE116,LOAD,37.0,Oregon
PGE,46.17869999992662,-123.17217024927596,PWP2_LNODE120,LOAD,37.0,Oregon
PGE,46.17862219549193,-123.17223512472978,PWP2_LNODE216,LOAD,37.0,Oregon
PGE,46.17862219549193,-123.17236487527022,PWP2_LNODE316,LOAD,37.0,Oregon
PGE,46.17869999992662,-123.17242975072404,PWP2_LNODE320,LOAD,37.0,Oregon
PGE,46.17877780447138,-123.1723648754538,PWP2_LNODE416,LOAD,47.0,Washington
PGE,46.17877780447138,-123.1722351245462,PWP2_LNODE602,LOAD,47.0,Washington
PNM,32.23751495052223,-108.54844365585338,PYGS_1_PYRAMID A1GNODE,GEN,31.0,New Mexico
PNM,32.2373350493886,-108.54844365606394,PYGS_1_PYRAMID A2GNODE,GEN,31.0,New Mexico
PNM,32.2373350493886,-108.54865634393606,PYGS_1_PYRAMID A3GNODE,GEN,31.0,New Mexico
PNM,32.23751495052223,-108.54865634414664,PYGS_1_PYRAMID A4GNODE,GEN,31.0,New Mexico
APS,33.74143195533264,-112.19399882239247,PYR_LNODER1A,LOAD,2.0,Arizona
APS,33.74125204457303,-112.19399882261938,PYR_LNODER2A,LOAD,2.0,Arizona
APS,33.74125204457303,-112.1942151773806,PYR_LNODER4A,LOAD,2.0,Arizona
APS,33.74143195533264,-112.1942151776075,PYR_LNODER5A,LOAD,2.0,Arizona
APS,33.42082818,-112.4791441,PY_LNODEFDR13,LOAD,2.0,Arizona
APS,33.42082817995369,-112.47903664089031,PY_LNODEFDR14,LOAD,2.0,Arizona
APS,33.420738489501574,-112.4791441,PY_LNODEFDR23,LOAD,2.0,Arizona
APS,33.42082817995369,-112.47925155910968,PY_LNODEFDR24,LOAD,2.0,Arizona
APS,33.42091787049839,-112.4791441,PY_LNODEFDR25,LOAD,2.0,Arizona
NWMT,46.32939,-113.293274,P_BURG_LNODEK1L,LOAD,26.0,Montana
BPAT,48.09443999998036,-122.7963672395718,P_TN_MIL_6_G02GNODE,GEN,,
PSE,47.121667,-122.6375,QRY_LNODE1,LOAD,47.0,Washington
SRP,33.16245699998852,-111.49278650845184,QS_CPXG1GNODE,GEN,2.0,Arizona
SRP,33.16245699998852,-111.49289349154816,QS_CPXG2GNODE,GEN,2.0,Arizona
APS,34.68937342123181,-111.99230303183452,QS_LNODE10A,LOAD,2.0,Arizona
APS,34.68919257866933,-111.99230303207474,QS_LNODE14A,LOAD,2.0,Arizona
APS,34.68919257866933,-111.99252296792524,QS_LNODER2A,LOAD,2.0,Arizona
APS,34.68937342123181,-111.99252296816547,QS_LNODER6A,LOAD,2.0,Arizona
PNM,35.21599999998744,-106.8309448599144,QUAIL_3_QUAILBATTERYGNODE,GEN,31.0,New Mexico
PNM,35.21599999998744,-106.8310551400856,QUAIL_3_QUAILSOLARGNODE,GEN,31.0,New Mexico
NV,36.08401871926896,-115.241828,QUAIL_LNODE-1,LOAD,28.0,Nevada
NV,36.0839381403517,-115.24177043400051,QUAIL_LNODE-2,LOAD,28.0,Nevada
NV,36.0839381403517,-115.24188556599948,QUAIL_LNODE-3,LOAD,28.0,Nevada
SRP,33.16245899998852,-111.49282750845023,QUAIL_SR_LNODELD1,LOAD,2.0,Arizona
SRP,33.16245899998852,-111.49293449154976,QUAIL_SR_LNODELD2,LOAD,2.0,Arizona
SRP,33.26671899998845,-111.61339441988542,QUEENCRK_LNODELD3,LOAD,2.0,Arizona
SRP,33.26671899998845,-111.6135015801146,QUEENCRK_LNODELD4,LOAD,2.0,Arizona
BPAT,48.07424,-122.18695,QUILA_BP_LNODEXF1,LOAD,47.0,Washington
BPAT,47.828923,-122.867895,QUILC_BP_LNODEFMR,LOAD,47.0,Washington
AVA,47.15956,-119.89619,QUIN_CH_1_1GNODE,GEN,47.0,Washington
APS,32.702562,-114.620813,QU_LNODE18A,LOAD,2.0,Arizona
APS,32.70256199995519,-114.62070652001454,QU_LNODE21A,LOAD,2.0,Arizona
APS,32.702472398516484,-114.620813,QU_LNODE22A,LOAD,2.0,Arizona
APS,32.70256199995519,-114.62091947998546,QU_LNODE26A,LOAD,2.0,Arizona
APS,32.70265160148328,-114.620813,QU_LNODE30A,LOAD,2.0,Arizona
NWMT,47.144483,-109.432926,RADAR_BS_LNODEOAD,LOAD,26.0,Montana
BPAT,46.433325,-123.814657,RADAR_LNODESBR,LOAD,47.0,Washington
BHBA,44.023333,-103.258611,RADIO_DR_LNODELD1,LOAD,41.0,South Dakota
BHBA,44.02333333333333,-103.25861111111112,RADIO_DR_LNODELD2,LOAD,41.0,South Dakota
IPCO,42.94363,-115.981731,RAFT_LNODEAFT,LOAD,12.0,Idaho
NV,39.512512,-118.931546,RAGTOWN_GNODETS,GEN,28.0,Nevada
NV,36.05650372100143,-115.211017,RAILROD_LNODE-1,LOAD,28.0,Nevada
NV,36.05642313948551,-115.21095945227805,RAILROD_LNODE-2,LOAD,28.0,Nevada
NV,36.05642313948551,-115.21107454772196,RAILROD_LNODE-3,LOAD,28.0,Nevada
NWMT,45.675688,-108.732116,RAILWELD_LNODEOAD,LOAD,26.0,Montana
NV,36.1742857193457,-115.238001,RAINBOW_LNODE-1,LOAD,28.0,Nevada
NV,36.17420514031338,-115.23794336767538,RAINBOW_LNODE-2,LOAD,28.0,Nevada
NV,36.17420514031338,-115.23805863232462,RAINBOW_LNODE-3,LOAD,28.0,Nevada
BPAT,46.07718099998175,-122.93019530449374,RAINR_BP_LNODEPGE,LOAD,37.0,Oregon
BPAT,46.07718099998175,-122.93032469550626,RAINR_BP_LNODEPUD,LOAD,37.0,Oregon
PSE,46.891111,-122.691389,RAI_LNODEXF1,LOAD,47.0,Washington
AVA,46.9129,-118.3143,RALSTON_1_BIG_BENDLNODE,LOAD,47.0,Washington
WALC,31.465709,-110.258194,RAMSEYAE_LNODELD,LOAD,2.0,Arizona
TEPC,32.42519778711178,-110.96971062873298,RAN_VIST_LNODEC42,LOAD,2.0,Arizona
TEPC,32.425018212799,-110.96971062894475,RAN_VIST_LNODEC72,LOAD,2.0,Arizona
TEPC,32.425018212799,-110.96992337105524,RAN_VIST_LNODEDIST1,LOAD,2.0,Arizona
TEPC,32.42519778711178,-110.969923371267,RAN_VIST_LNODEDIST4,LOAD,2.0,Arizona
AVA,47.80389999998049,-116.87043294467406,RATHDRUM_1_13_1LNODE,LOAD,12.0,Idaho
AVA,47.80389999998049,-116.87056705532594,RATHDRUM_1_13_2LNODE,LOAD,12.0,Idaho
AVA,47.80379999998049,-116.86673294473714,RATHDRUM_1_1GNODE,GEN,12.0,Idaho
AVA,47.80379999998049,-116.86686705526289,RATHDRUM_1_2GNODE,GEN,12.0,Idaho
SRP,33.17031956043024,-111.0080590043534,RAY_SR_LNODELD1,LOAD,2.0,Arizona
SRP,33.170140439478224,-111.00805900457205,RAY_SR_LNODELD2,LOAD,2.0,Arizona
SRP,33.170140439478224,-111.00827299542796,RAY_SR_LNODELD3,LOAD,2.0,Arizona
SRP,33.17031956043024,-111.0082729956466,RAY_SR_LNODELD4,LOAD,2.0,Arizona
NWMT,47.539609,-111.195026,RBOW_GEN_1_RBOWGNODE,GEN,26.0,Montana
PGE,44.60264507817233,-121.26801,RBP1_2_GNODE1,GEN,37.0,Oregon
PGE,44.602563960894926,-121.26794422271816,RBP1_2_GNODE2,GEN,37.0,Oregon
PGE,44.602563960894926,-121.26807577728182,RBP1_2_GNODE3,GEN,37.0,Oregon
EPE,31.66166716306805,-106.31462746155078,RBQ_LNODE_10,LOAD,43.0,Texas
EPE,31.661588888845092,-106.31457436763549,RBQ_LNODE_11,LOAD,43.0,Texas
EPE,31.66151061468803,-106.31462746164024,RBQ_LNODE_12,LOAD,43.0,Texas
EPE,31.66151061468803,-106.31473364947084,RBQ_LNODE_13,LOAD,43.0,Texas
EPE,31.661588888845092,-106.3147867434756,RBQ_LNODE_14,LOAD,43.0,Texas
EPE,31.66166716306805,-106.31473364956032,RBQ_LNODE_15,LOAD,43.0,Texas
NWMT,47.070485,-109.346228,RBYGULCH_LNODEOAD,LOAD,26.0,Montana
APS,33.21751199998855,-112.42708546304736,RB_LNODER1A,LOAD,2.0,Arizona
APS,33.21751199998855,-112.42719253695265,RB_LNODER5A,LOAD,2.0,Arizona
BHBA,44.402778,-103.846389,RCHMNDHL_LNODE691247,LOAD,41.0,South Dakota
APS,34.51265290110624,-110.13145430989584,RCH_LNODEFDR3,LOAD,2.0,Arizona
APS,33.66899185,-111.9942508,RCH_LNODEFDR4,LOAD,2.0,Arizona
APS,33.82872264041782,-111.94752815523228,RCH_LNODEFDR5,LOAD,2.0,Arizona
IPCO,42.52685145759147,-114.03726550220672,RCK1_7_WINDGNODE,GEN,12.0,Idaho
APS,33.8002,-112.275,RCWY_2_BHV_BESSGNODE,GEN,2.0,Arizona
LADWP,35.236729,-118.055141,RCW_GNODE1,GEN,4.0,California
LADWP,35.236728999949975,-118.0550307140466,RCW_GNODE2,GEN,4.0,California
NV,36.65711427,-114.6354318,RD GDNR_2_BESS_UNIT1GNODE,GEN,28.0,Nevada
BANC,40.50886323719078,-122.42473058931252,RDGPOWER_1_UNIT1GNODE,GEN,4.0,California
BANC,40.50878499993913,-122.42467117876367,RDGPOWER_1_UNIT2GNODE,GEN,4.0,California
BANC,40.50870676277876,-122.42473058945114,RDGPOWER_1_UNIT3GNODE,GEN,4.0,California
BANC,40.50870676277876,-122.42484941054886,RDGPOWER_1_UNIT4GNODE,GEN,4.0,California
BANC,40.50878499993913,-122.42490882123631,RDGPOWER_1_UNIT5GNODE,GEN,4.0,California
BANC,40.50886323719078,-122.42484941068749,RDGPOWER_1_UNIT6GNODE,GEN,4.0,California
PGE,45.330936,-122.5094,RDLD_LNODEWR1,LOAD,37.0,Oregon
PSE,47.368333,-122.306389,RDO_LNODEXF1,LOAD,47.0,Washington
PGE,45.49219172021678,-122.8897,RDVL_LNODEWR1,LOAD,37.0,Oregon
PGE,45.49211113987233,-122.88963363398403,RDVL_LNODEWR4,LOAD,37.0,Oregon
PGE,45.49211113987233,-122.88976636601596,RDVL_LNODEWR5,LOAD,37.0,Oregon
EPE,32.40561388888889,-106.14378888888888,RDY_LNODE_10,LOAD,31.0,New Mexico
AVA,47.6459,-117.9382,REARDAN_1_XFMRLNODE,LOAD,47.0,Washington
BPAT,46.201041999981655,-119.31369408427872,REATA_LNODEDALLAS,LOAD,47.0,Washington
BPAT,46.201041999981655,-119.3138239157213,REATA_LNODEPUD,LOAD,47.0,Washington
LADWP,35.236638921166886,-118.055141,REC_LA_GNODEF1,GEN,4.0,California
LADWP,35.236728999949975,-118.0552512859534,REC_LA_GNODEF2,GEN,4.0,California
LADWP,35.23681907883309,-118.055141,REC_LA_GNODEF3,GEN,4.0,California
PNM,35.272229,-107.356793,REDMESA_1_REDMESAWFGNODE,GEN,31.0,New Mexico
BPAT,44.27020666024167,-121.21131314256112,REDMO_BP_LNODEALT,LOAD,37.0,Oregon
BPAT,44.27029206174309,-121.21135438624248,REDMO_BP_LNODEPRI,LOAD,37.0,Oregon
WALC,32.587744,-111.303055,REDROCK_1_CAPCHILDGNODE,GEN,2.0,Arizona
NV,36.13159399998727,-115.33705457456968,REDROCK_LNODE-1,LOAD,28.0,Nevada
NV,36.13159399998727,-115.33716542543031,REDROCK_LNODE-2,LOAD,28.0,Nevada
WALC,32.341106,-109.761564,REDTAIL_LNODEL_LD,LOAD,2.0,Arizona
PSE,47.674721999980505,-122.11548902903694,RED_LNODEXF1,LOAD,47.0,Washington
PSE,47.674721999980505,-122.11562297096306,RED_LNODEXF2,LOAD,47.0,Washington
BHBA,44.034247,-103.319586,RED_ROCK_LNODE6912471,LOAD,41.0,South Dakota
BPAT,43.69571821862541,-124.124706,REEDP_BP_LNODELIN,LOAD,37.0,Oregon
BPAT,43.69563689066885,-124.12464105750476,REEDP_BP_LNODEOOP,LOAD,37.0,Oregon
BPAT,43.69563689066885,-124.12477094249526,REEDP_BP_LNODERV3,LOAD,37.0,Oregon
NWMT,45.70391173045242,-109.545781,REED_PNT_LNODEMPC,LOAD,26.0,Montana
NWMT,45.70383113475436,-109.54571437040808,REED_PNT_LNODEREA,LOAD,26.0,Montana
SRP,33.40784999998838,-111.7750042837868,REED_SR_LNODELD2,LOAD,2.0,Arizona
SRP,33.40784999998838,-111.7751117162132,REED_SR_LNODELD3,LOAD,2.0,Arizona
NV,40.581043,-116.879519,REESERV_LNODE23,LOAD,28.0,Nevada
PNM,35.171605081389494,-106.602035,REEVES_1_REEVES1GNODE,GEN,31.0,New Mexico
PNM,35.17152395929179,-106.60197770361552,REEVES_1_REEVES2GNODE,GEN,31.0,New Mexico
PNM,35.17152395929179,-106.60209229638448,REEVES_1_REEVES3GNODE,GEN,31.0,New Mexico
SRP,33.42041,-110.863,REFIN_SR_LNODEDD1,LOAD,2.0,Arizona
NV,36.275359,-115.2549,REGENA_LNODE-2,LOAD,28.0,Nevada
BANC,37.63942160426353,-120.92024637744797,REINWY_LNODEGME,LOAD,4.0,California
BANC,37.6395070719657,-120.92028370125492,REINWY_LNODEQAC,LOAD,4.0,California
NWMT,45.814,-112.11225,RENOVA_LNODEBK3H,LOAD,26.0,Montana
BHBA,43.84793025238788,-105.404327,RENO_BH_LNODE69,LOAD,50.0,Wyoming
BHBA,43.84784887378758,-105.40426185146724,RENO_BH_LNODE691,LOAD,50.0,Wyoming
BHBA,43.84784887378758,-105.40439214853276,RENO_BH_LNODE692,LOAD,50.0,Wyoming
NV,39.51958499998554,-119.82750593364318,RENO_LNODE03,LOAD,28.0,Nevada
NV,39.51958499998554,-119.82762206635682,RENO_LNODE04,LOAD,28.0,Nevada
BPAT,48.65003371928619,-118.685002,REPUB_BP_LNODEPUD,LOAD,47.0,Washington
BPAT,48.64995314033546,-118.68493158188288,REPUB_BP_LNODERG1,LOAD,47.0,Washington
BPAT,48.64995314033546,-118.68507241811712,REPUB_BP_LNODERG2,LOAD,47.0,Washington
BANC,38.79255383289316,-121.381944,REP_6_CTG1GNODE,GEN,4.0,California
BANC,38.7924730835382,-121.3818841854756,REP_6_CTG2GNODE,GEN,4.0,California
BANC,38.7924730835382,-121.3820038145244,REP_6_STGGNODE,GEN,4.0,California
BANC,37.65191999998628,-120.6748328882306,RESERVR_LNODEFFW,LOAD,4.0,California
BANC,37.65191999998628,-120.67494711176938,RESERVR_LNODEPMW,LOAD,4.0,California
NWMT,46.877151999980974,-114.05245388865548,RESV_ST_LNODEBK3L,LOAD,26.0,Montana
NWMT,46.877151999980974,-114.05258611134452,RESV_ST_LNODEK2L,LOAD,26.0,Montana
APS,32.68525276610348,-114.495105,RE_LNODER2A,LOAD,2.0,Arizona
APS,32.685172116936094,-114.49504967678944,RE_LNODER4A,LOAD,2.0,Arizona
APS,32.685172116936094,-114.49516032321056,RE_LNODER5A,LOAD,2.0,Arizona
EPE,31.80549487398744,-106.5468135355954,RGD_1_RIO_GRANDE_8GNODE,GEN,43.0,Texas
EPE,31.80541666662236,-106.54676040461408,RGD_1_RIO_GRANDE_9GNODE,GEN,43.0,Texas
EPE,31.80533845932374,-106.54681353568536,RGD_6_RIO_GRANDE_7GNODE,GEN,43.0,Texas
EPE,31.80533845932374,-106.54691979764796,RGD_LNODE_11,LOAD,43.0,Texas
EPE,31.80541666662236,-106.54697292871924,RGD_LNODE_13,LOAD,43.0,Texas
EPE,31.80549487398744,-106.54691979773791,RGD_LNODE_15,LOAD,43.0,Texas
BPAT,43.32589999998336,-121.13266192685651,RGS_1_ROCKGRDN_G02GNODE,GEN,37.0,Oregon
PSE,47.150833,-122.168611,RHO_LNODEXF1,LOAD,47.0,Washington
BHBA,41.05478239594404,-104.99526312442744,RH_1_WND11AGNODE,GEN,50.0,Wyoming
BHBA,41.05460160393174,-104.9952631247569,RH_1_WND11BGNODE,GEN,50.0,Wyoming
BHBA,41.05460160393174,-104.9955028752431,RH_1_WND12AGNODE,GEN,50.0,Wyoming
BHBA,41.05478239594404,-104.99550287557256,RH_1_WND12BGNODE,GEN,50.0,Wyoming
TEPC,32.19208861167619,-110.204123660336,RH_3_RED_HORSE_EXPGNODE,GEN,2.0,Arizona
APS,33.684654,-111.92091,RH_LNODE10A,LOAD,2.0,Arizona
APS,33.68465399995301,-111.92080195518598,RH_LNODE12A,LOAD,2.0,Arizona
APS,33.684576140509904,-111.92085597764192,RH_LNODE13A,LOAD,2.0,Arizona
APS,33.684576140509904,-111.92096402235808,RH_LNODER1A,LOAD,2.0,Arizona
APS,33.68465399995301,-111.92101804481402,RH_LNODER2A,LOAD,2.0,Arizona
APS,33.68473185946659,-111.92096402245596,RH_LNODER4A,LOAD,2.0,Arizona
APS,33.68473185946659,-111.92085597754406,RH_LNODER6A,LOAD,2.0,Arizona
SRP,33.39197980261379,-111.805975,RICE_SR_LNODELD1,LOAD,2.0,Arizona
SRP,33.391899098680625,-111.80591919332028,RICE_SR_LNODELD2,LOAD,2.0,Arizona
SRP,33.391899098680625,-111.8060308066797,RICE_SR_LNODELD3,LOAD,2.0,Arizona
BPAT,47.77808,-122.35391,RICHD_BP_LNODEFMR,LOAD,47.0,Washington
BPAT,46.261968,-119.289585,RICHL_BP_LNODECHL,LOAD,47.0,Washington
BPAT,36.02694517,-115.2828257,RILEY_BP_LNODELEY,LOAD,28.0,Nevada
NV,36.026945,-115.282826,RILEY_LNODE-2,LOAD,28.0,Nevada
TEPC,32.294655854999164,-110.98779082480688,RILLITO_LNODE2C3,LOAD,2.0,Arizona
TEPC,32.29457799995557,-110.9877376497051,RILLITO_LNODEC15,LOAD,2.0,Arizona
TEPC,32.29450014497844,-110.9877908248982,RILLITO_LNODEC16,LOAD,2.0,Arizona
TEPC,32.29450014497844,-110.9878971751018,RILLITO_LNODEC27,LOAD,2.0,Arizona
TEPC,32.29457799995557,-110.98795035029492,RILLITO_LNODEC32,LOAD,2.0,Arizona
TEPC,32.294655854999164,-110.98789717519313,RILLITO_LNODEC42,LOAD,2.0,Arizona
GWA,48.814,-112.159,RIMROCK_2_LNODELD-M1,LOAD,26.0,Montana
GWA,48.81399999992006,-112.15886402065344,RIMROCK_2_RRWIND_CH_AGNODE,GEN,26.0,Montana
GWA,48.81391045676016,-112.1588640208963,RIMROCK_2_RRWIND_CH_BGNODE,GEN,26.0,Montana
GWA,48.813847140257565,-112.15896017269291,RIMROCK_2_RRWIND_CH_CGNODE,GEN,26.0,Montana
GWA,48.81383199830056,-112.15909419330396,RIMROCK_2_RRWIND_CH_DGNODE,GEN,26.0,Montana
GWA,48.81386301163884,-112.15922175583428,RIMROCK_2_RRWIND_CH_EGNODE,GEN,26.0,Montana
GWA,48.81392831706534,-112.15931478931176,RIMROCK_2_RRWIND_CH_FGNODE,GEN,26.0,Montana
GWA,48.814012943057904,-112.15935923026784,RIMROCK_2_RRWIND_CH_GGNODE,GEN,26.0,Montana
GWA,48.8141023524964,-112.1593518016064,RIMROCK_2_RRWIND_CH_HGNODE,GEN,26.0,Montana
GWA,48.814184257837255,-112.1592968483662,RIMROCK_2_RRWIND_CH_JGNODE,GEN,26.0,Montana
GWA,48.81424941656921,-112.15920357739256,RIMROCK_2_RRWIND_SSGNODE,GEN,26.0,Montana
BPAT,46.505325,-119.131325,RINGO_BP_LNODENDC,LOAD,47.0,Washington
LADWP,34.28105422156671,-118.479,RIN_SUB_LNODEONA,LOAD,4.0,California
LADWP,34.28097288920359,-118.47894317065888,RIN_SUB_LNODEONB,LOAD,4.0,California
LADWP,34.28097288920359,-118.47905682934116,RIN_SUB_LNODEONC,LOAD,4.0,California
PNM,34.1060249207417,-117.97952664559254,RIOHONDO_LNODEONDO,LOAD,4.0,California
PNM,35.3546,-106.8565,RIOPUERC_1_NORTHENCINOPVGNODE,GEN,31.0,New Mexico
PNM,35.26999999998744,-106.85994485256528,RIOPUERC_1_TAGSOLARBESSGNODE,GEN,31.0,New Mexico
PNM,35.26999999998744,-106.86005514743472,RIOPUERC_1_TAGSOLARPVGNODE,GEN,31.0,New Mexico
PNM,35.361472,-106.855934,RIOPUERC_3_ENCINOPVGNODE,GEN,31.0,New Mexico
SRP,33.726844,-111.68302,RIOVE_SR_LNODELD2,LOAD,2.0,Arizona
APS,33.428339,-111.911097,RIO_LNODE18A,LOAD,2.0,Arizona
APS,33.42833899995365,-111.9109895253333,RIO_LNODE20A,LOAD,2.0,Arizona
APS,33.42826132121416,-111.91104326271474,RIO_LNODE21A,LOAD,2.0,Arizona
APS,33.42826132121416,-111.91115073728524,RIO_LNODE26A,LOAD,2.0,Arizona
APS,33.42833899995365,-111.91120447466668,RIO_LNODE28A,LOAD,2.0,Arizona
APS,33.42841667876265,-111.91115073738143,RIO_LNODE29A,LOAD,2.0,Arizona
APS,33.42841667876265,-111.91104326261856,RIO_LNODER17A,LOAD,2.0,Arizona
BANC,37.731585073986224,-121.125219800169,RIPON_6_RGSUNIT1GNODE,GEN,4.0,California
BANC,37.731585073986224,-121.125334147831,RIPON_6_RGSUNIT2GNODE,GEN,4.0,California
EPE,31.83678652283685,-106.57588852969457,RIP_LNODE_10,LOAD,43.0,Texas
EPE,31.83670833328903,-106.57583539281252,RIP_LNODE_11,LOAD,43.0,Texas
EPE,31.83663014380768,-106.57588852978462,RIP_LNODE_12,LOAD,43.0,Texas
EPE,31.83663014380768,-106.57599480354872,RIP_LNODE_13,LOAD,43.0,Texas
EPE,31.83670833328903,-106.5760479405208,RIP_LNODE_14,LOAD,43.0,Texas
EPE,31.83678652283685,-106.57599480363876,RIP_LNODE_15,LOAD,43.0,Texas
SRP,33.24893899998848,-111.63831243575454,RITTENHS_LNODELD3,LOAD,2.0,Arizona
SRP,33.24893899998848,-111.63841956424544,RITTENHS_LNODELD4,LOAD,2.0,Arizona
AVA,47.13239999998077,-118.38593353224714,RITZVILL_1_1LNODE,LOAD,47.0,Washington
AVA,47.13239999998077,-118.38606646775288,RITZVILL_1_BBELNODE,LOAD,47.0,Washington
PSE,48.504722,-122.241667,RIT_LNODEXF1,LOAD,47.0,Washington
WALC,36.014449,-114.554088,RIVERMT_2_SOLARGNODE,GEN,2.0,Arizona
NV,35.12676599998748,-114.63617787385608,RIVERRD_LNODE-1,LOAD,28.0,Nevada
NV,35.12676599998748,-114.63628812614392,RIVERRD_LNODE-2,LOAD,28.0,Nevada
SRP,33.395614,-112.090118,RIVER_SR_LNODELD4,LOAD,2.0,Arizona
WALC,35.09687399998748,-114.5609638792414,RIVIERA_LNODEBB,LOAD,2.0,Arizona
WALC,35.09687399998748,-114.5610741207586,RIVIERA_LNODELIN,LOAD,2.0,Arizona
PSE,48.442778,-122.339167,RIVPSE_LNODEXF1,LOAD,47.0,Washington
BPAT,45.161706,-123.252182,RIVRBEND_1_G01GNODE,GEN,37.0,Oregon
APS,33.65203283435738,-112.30317301549258,RIV_LNODE12A,LOAD,2.0,Arizona
APS,33.6519549999531,-112.3031190310828,RIV_LNODE13A,LOAD,2.0,Arizona
APS,33.65187716561918,-112.3031730155902,RIV_LNODE14A,LOAD,2.0,Arizona
APS,33.65187716561918,-112.3032809844098,RIV_LNODER1A,LOAD,2.0,Arizona
APS,33.6519549999531,-112.3033349689172,RIV_LNODER2A,LOAD,2.0,Arizona
APS,33.65203283435738,-112.30328098450742,RIV_LNODER6A,LOAD,2.0,Arizona
PSE,47.45611099998058,-122.24298919549076,RJN_LNODEXF1,LOAD,47.0,Washington
PSE,47.45611099998058,-122.24312280450924,RJN_LNODEXF2,LOAD,47.0,Washington
PGE,45.5818440857,-122.863852085,RKCK_LNODEWR1,LOAD,37.0,Oregon
IPCO,43.2388127649,-117.046449311,RKVL_LNODE061,LOAD,37.0,Oregon
IPCO,42.700556,-112.894167,RKWP_GNODEKWP,GEN,12.0,Idaho
NWMT,45.190672,-109.242472,RLODGENS_LNODEK1H,LOAD,26.0,Montana
NWMT,45.182304,-109.235671,RLODGE_R_LNODEOAD,LOAD,26.0,Montana
BPAT,43.57079999998312,-119.5445376888807,RLS_1_BESTLANE_G02GNODE,GEN,37.0,Oregon
APS,35.36937231998748,-112.17531193984895,RL_LNODEDR2A,LOAD,2.0,Arizona
APS,35.36937231998748,-112.17542226015104,RL_LNODEDR6A,LOAD,2.0,Arizona
PGE,45.30048,-122.350502,RMP1_7_GNODE1,GEN,37.0,Oregon
PGE,45.30047999992924,-122.35037463532232,RMP1_7_GNODE2,GEN,37.0,Oregon
PGE,45.300390413118826,-122.350502,RMP1_7_GNODE3,GEN,37.0,Oregon
PGE,45.30047999992924,-122.35062936467769,RMP1_7_GNODE4,GEN,37.0,Oregon
PGE,45.30056958688117,-122.350502,RMP1_7_GNODE5,GEN,37.0,Oregon
NWMT,46.008636,-112.676038,RMSY_PMP_LNODEOAD,LOAD,26.0,Montana
NV,38.98043376247247,-119.929742,RNDHILL_LNODE02,LOAD,28.0,Nevada
NV,38.98035311874846,-119.929682105531,RNDHILL_LNODE11,LOAD,28.0,Nevada
NV,38.98035311874846,-119.929801894469,RNDHILL_LNODE31,LOAD,28.0,Nevada
NWMT,46.44035704496937,-108.563,RNDUP_LNODENDU,LOAD,26.0,Montana
NWMT,46.44027597749517,-108.56293208008177,RNDUP_LNODEOAD,LOAD,26.0,Montana
NWMT,46.44027597749517,-108.56306791991824,RNDUP_LNODEREA_LD2,LOAD,26.0,Montana
TEPC,32.254086961343084,-110.751533,ROBERTS_LNODEC22,LOAD,2.0,Arizona
TEPC,32.254006019316336,-110.75147774113948,ROBERTS_LNODEDIST1,LOAD,2.0,Arizona
TEPC,32.254006019316336,-110.75158825886054,ROBERTS_LNODEDIST2,LOAD,2.0,Arizona
NWMT,45.348351,-109.155159,ROBERT_R_LNODEOAD,LOAD,26.0,Montana
