interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss,ghg
2025-09-28 16:10:00-07:00,2025-09-28 23:10:00+00:00,2025-09-28 16:15:00-07:00,2025-09-28 23:15:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,25.85696,13.53575,11.09217,1.22905,0.0
2025-09-28 16:15:00-07:00,2025-09-28 23:15:00+00:00,2025-09-28 16:20:00-07:00,2025-09-28 23:20:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.11816,13.93364,19.34154,0.84298,0.0
2025-09-28 16:15:00-07:00,2025-09-28 23:15:00+00:00,2025-09-28 16:20:00-07:00,2025-09-28 23:20:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.57073,13.93364,19.28309,1.35401,0.0
2025-09-28 16:15:00-07:00,2025-09-28 23:15:00+00:00,2025-09-28 16:20:00-07:00,2025-09-28 23:20:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,28.5844,13.93364,13.40927,1.24149,0.0
2025-09-28 16:20:00-07:00,2025-09-28 23:20:00+00:00,2025-09-28 16:25:00-07:00,2025-09-28 23:25:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,35.04665,17.57085,16.41277,1.06304,0.0
2025-09-28 16:20:00-07:00,2025-09-28 23:20:00+00:00,2025-09-28 16:25:00-07:00,2025-09-28 23:25:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.58327,17.57085,16.30496,1.70746,0.0
2025-09-28 16:20:00-07:00,2025-09-28 23:20:00+00:00,2025-09-28 16:25:00-07:00,2025-09-28 23:25:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,29.90564,17.57085,10.76923,1.56556,0.0
2025-09-28 16:25:00-07:00,2025-09-28 23:25:00+00:00,2025-09-28 16:30:00-07:00,2025-09-28 23:30:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,35.16087,19.83791,14.12277,1.20019,0.0
2025-09-28 16:25:00-07:00,2025-09-28 23:25:00+00:00,2025-09-28 16:30:00-07:00,2025-09-28 23:30:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.79784,19.83791,14.03217,1.92776,0.0
2025-09-28 16:25:00-07:00,2025-09-28 23:25:00+00:00,2025-09-28 16:30:00-07:00,2025-09-28 23:30:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,30.61026,19.83791,9.00479,1.76756,0.0
2025-09-28 16:30:00-07:00,2025-09-28 23:30:00+00:00,2025-09-28 16:35:00-07:00,2025-09-28 23:35:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.32261,18.92256,14.22118,1.17888,0.0
2025-09-28 16:30:00-07:00,2025-09-28 23:30:00+00:00,2025-09-28 16:35:00-07:00,2025-09-28 23:35:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,34.62037,18.92256,13.84003,1.85779,0.0
2025-09-28 16:30:00-07:00,2025-09-28 23:30:00+00:00,2025-09-28 16:35:00-07:00,2025-09-28 23:35:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,25.51724,18.92256,4.89355,1.70114,0.0
2025-09-28 16:35:00-07:00,2025-09-28 23:35:00+00:00,2025-09-28 16:40:00-07:00,2025-09-28 23:40:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,39.04112,27.02476,10.33272,1.68364,0.0
2025-09-28 16:35:00-07:00,2025-09-28 23:35:00+00:00,2025-09-28 16:40:00-07:00,2025-09-28 23:40:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,39.52157,27.02476,9.84357,2.65325,0.0
2025-09-28 16:35:00-07:00,2025-09-28 23:35:00+00:00,2025-09-28 16:40:00-07:00,2025-09-28 23:40:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,29.45919,27.02476,0.00491,2.42953,0.0
2025-09-28 16:40:00-07:00,2025-09-28 23:40:00+00:00,2025-09-28 16:45:00-07:00,2025-09-28 23:45:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,41.91613,29.32984,10.75904,1.82725,0.0
2025-09-28 16:40:00-07:00,2025-09-28 23:40:00+00:00,2025-09-28 16:45:00-07:00,2025-09-28 23:45:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,42.45853,29.32984,10.24913,2.87956,0.0
2025-09-28 16:40:00-07:00,2025-09-28 23:40:00+00:00,2025-09-28 16:45:00-07:00,2025-09-28 23:45:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,31.96659,29.32984,0.0,2.63675,0.0
2025-09-28 16:45:00-07:00,2025-09-28 23:45:00+00:00,2025-09-28 16:50:00-07:00,2025-09-28 23:50:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,41.27571,31.87103,7.57847,1.82621,0.0
2025-09-28 16:45:00-07:00,2025-09-28 23:45:00+00:00,2025-09-28 16:50:00-07:00,2025-09-28 23:50:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,42.05485,31.87103,7.2193,2.96451,0.0
2025-09-28 16:45:00-07:00,2025-09-28 23:45:00+00:00,2025-09-28 16:50:00-07:00,2025-09-28 23:50:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,39.81616,31.87103,5.22653,2.7186,0.0
2025-09-28 16:50:00-07:00,2025-09-28 23:50:00+00:00,2025-09-28 16:55:00-07:00,2025-09-28 23:55:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,43.90692,34.02011,7.93746,1.94935,0.0
2025-09-28 16:50:00-07:00,2025-09-28 23:50:00+00:00,2025-09-28 16:55:00-07:00,2025-09-28 23:55:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,44.74579,34.02011,7.56127,3.16441,0.0
2025-09-28 16:50:00-07:00,2025-09-28 23:50:00+00:00,2025-09-28 16:55:00-07:00,2025-09-28 23:55:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,42.39613,34.02011,5.47411,2.90192,0.0
2025-09-28 16:55:00-07:00,2025-09-28 23:55:00+00:00,2025-09-28 17:00:00-07:00,2025-09-29 00:00:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,46.48831,36.1285,8.28965,2.07016,0.0
2025-09-28 16:55:00-07:00,2025-09-28 23:55:00+00:00,2025-09-28 17:00:00-07:00,2025-09-29 00:00:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,47.38579,36.1285,7.89677,3.36052,0.0
2025-09-28 16:55:00-07:00,2025-09-28 23:55:00+00:00,2025-09-28 17:00:00-07:00,2025-09-29 00:00:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,44.92726,36.1285,5.717,3.08176,0.0
2025-09-28 17:00:00-07:00,2025-09-29 00:00:00+00:00,2025-09-28 17:05:00-07:00,2025-09-29 00:05:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,32.55397,25.18692,6.19082,1.17623,0.0
2025-09-28 17:00:00-07:00,2025-09-29 00:00:00+00:00,2025-09-28 17:05:00-07:00,2025-09-29 00:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.1296,25.18692,5.89742,2.04527,0.0
2025-09-28 17:00:00-07:00,2025-09-29 00:00:00+00:00,2025-09-28 17:05:00-07:00,2025-09-29 00:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,31.25228,25.18692,4.26953,1.79583,0.0
2025-09-28 17:05:00-07:00,2025-09-29 00:05:00+00:00,2025-09-28 17:10:00-07:00,2025-09-29 00:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,33.06128,26.15777,5.68194,1.22157,0.0
2025-09-28 17:05:00-07:00,2025-09-29 00:05:00+00:00,2025-09-28 17:10:00-07:00,2025-09-29 00:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,33.69453,26.15777,5.41265,2.1241,0.0
2025-09-28 17:05:00-07:00,2025-09-29 00:05:00+00:00,2025-09-28 17:10:00-07:00,2025-09-29 00:10:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,31.9414,26.15777,3.91858,1.86505,0.0
2025-09-28 17:10:00-07:00,2025-09-29 00:10:00+00:00,2025-09-28 17:15:00-07:00,2025-09-29 00:15:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,31.27826,25.86167,4.20885,1.20774,0.0
2025-09-28 17:10:00-07:00,2025-09-29 00:10:00+00:00,2025-09-28 17:15:00-07:00,2025-09-29 00:15:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,31.97111,25.86167,4.00938,2.10006,0.0
2025-09-28 17:10:00-07:00,2025-09-29 00:10:00+00:00,2025-09-28 17:15:00-07:00,2025-09-29 00:15:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,30.60826,25.86167,2.90266,1.84394,0.0
2025-09-28 17:15:00-07:00,2025-09-29 00:15:00+00:00,2025-09-28 17:20:00-07:00,2025-09-29 00:20:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,34.80693,31.47758,2.18356,1.14578,0.0
2025-09-28 17:15:00-07:00,2025-09-29 00:15:00+00:00,2025-09-28 17:20:00-07:00,2025-09-29 00:20:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,35.72647,31.47758,2.08008,2.16881,0.0
2025-09-28 17:15:00-07:00,2025-09-29 00:15:00+00:00,2025-09-28 17:20:00-07:00,2025-09-29 00:20:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.00749,31.47758,1.5059,2.02401,0.0
2025-09-28 17:20:00-07:00,2025-09-29 00:20:00+00:00,2025-09-28 17:25:00-07:00,2025-09-29 00:25:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,35.05284,33.44512,0.39032,1.2174,0.0
2025-09-28 17:20:00-07:00,2025-09-29 00:20:00+00:00,2025-09-28 17:25:00-07:00,2025-09-29 00:25:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,36.12132,33.44512,0.37182,2.30438,0.0
2025-09-28 17:20:00-07:00,2025-09-29 00:20:00+00:00,2025-09-28 17:25:00-07:00,2025-09-29 00:25:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,35.86483,33.44512,0.26919,2.15052,0.0
2025-09-28 17:25:00-07:00,2025-09-29 00:25:00+00:00,2025-09-28 17:30:00-07:00,2025-09-29 00:30:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,42.01991,40.54411,0.0,1.47581,0.0
2025-09-28 17:25:00-07:00,2025-09-29 00:25:00+00:00,2025-09-28 17:30:00-07:00,2025-09-29 00:30:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,43.3376,40.54411,0.0,2.7935,0.0
2025-09-28 17:25:00-07:00,2025-09-29 00:25:00+00:00,2025-09-28 17:30:00-07:00,2025-09-29 00:30:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,43.15109,40.54411,0.0,2.60699,0.0
2025-09-28 17:30:00-07:00,2025-09-29 00:30:00+00:00,2025-09-28 17:35:00-07:00,2025-09-29 00:35:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,42.39423,41.06376,0.0,1.33047,0.0
2025-09-28 17:30:00-07:00,2025-09-29 00:30:00+00:00,2025-09-28 17:35:00-07:00,2025-09-29 00:35:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,43.73188,41.06376,0.0,2.66812,0.0
2025-09-28 17:30:00-07:00,2025-09-29 00:30:00+00:00,2025-09-28 17:35:00-07:00,2025-09-29 00:35:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,43.56044,41.06376,0.0,2.49668,0.0
2025-09-28 17:35:00-07:00,2025-09-29 00:35:00+00:00,2025-09-28 17:40:00-07:00,2025-09-29 00:40:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,46.86793,45.39706,0.0,1.47086,0.0
2025-09-28 17:35:00-07:00,2025-09-29 00:35:00+00:00,2025-09-28 17:40:00-07:00,2025-09-29 00:40:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,48.34674,45.39706,0.0,2.94968,0.0
2025-09-28 17:35:00-07:00,2025-09-29 00:35:00+00:00,2025-09-28 17:40:00-07:00,2025-09-29 00:40:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,48.15721,45.39706,0.0,2.76014,0.0
2025-09-28 17:40:00-07:00,2025-09-29 00:40:00+00:00,2025-09-28 17:45:00-07:00,2025-09-29 00:45:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,48.44926,46.92877,0.0,1.52049,0.0
2025-09-28 17:40:00-07:00,2025-09-29 00:40:00+00:00,2025-09-28 17:45:00-07:00,2025-09-29 00:45:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,49.97797,46.92877,0.0,3.0492,0.0
2025-09-28 17:40:00-07:00,2025-09-29 00:40:00+00:00,2025-09-28 17:45:00-07:00,2025-09-29 00:45:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,49.78204,46.92877,0.0,2.85327,0.0
2025-09-28 17:45:00-07:00,2025-09-29 00:45:00+00:00,2025-09-28 17:50:00-07:00,2025-09-29 00:50:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,50.88406,49.67206,0.0,1.212,0.0
2025-09-28 17:45:00-07:00,2025-09-29 00:45:00+00:00,2025-09-28 17:50:00-07:00,2025-09-29 00:50:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,52.29169,49.67206,0.0,2.61964,0.0
2025-09-28 17:45:00-07:00,2025-09-29 00:45:00+00:00,2025-09-28 17:50:00-07:00,2025-09-29 00:50:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,52.40899,49.67206,0.0,2.73693,0.0
2025-09-28 17:50:00-07:00,2025-09-29 00:50:00+00:00,2025-09-28 17:55:00-07:00,2025-09-29 00:55:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,52.26574,51.02083,0.0,1.24491,0.0
2025-09-28 17:50:00-07:00,2025-09-29 00:50:00+00:00,2025-09-28 17:55:00-07:00,2025-09-29 00:55:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,53.7116,51.02083,0.0,2.69077,0.0
2025-09-28 17:50:00-07:00,2025-09-29 00:50:00+00:00,2025-09-28 17:55:00-07:00,2025-09-29 00:55:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,53.83208,51.02083,0.0,2.81125,0.0
2025-09-28 17:55:00-07:00,2025-09-29 00:55:00+00:00,2025-09-28 18:00:00-07:00,2025-09-29 01:00:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,60.31346,58.87687,0.0,1.4366,0.0
2025-09-28 17:55:00-07:00,2025-09-29 00:55:00+00:00,2025-09-28 18:00:00-07:00,2025-09-29 01:00:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,61.98195,58.87687,0.0,3.10508,0.0
2025-09-28 17:55:00-07:00,2025-09-29 00:55:00+00:00,2025-09-28 18:00:00-07:00,2025-09-29 01:00:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,62.12098,58.87687,0.0,3.24412,0.0
2025-09-28 18:00:00-07:00,2025-09-29 01:00:00+00:00,2025-09-28 18:05:00-07:00,2025-09-29 01:05:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,39.62983,38.12027,0.0,1.50956,0.0
2025-09-28 18:00:00-07:00,2025-09-29 01:00:00+00:00,2025-09-28 18:05:00-07:00,2025-09-29 01:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,40.97025,38.12027,0.0,2.84998,0.0
2025-09-28 18:00:00-07:00,2025-09-29 01:00:00+00:00,2025-09-28 18:05:00-07:00,2025-09-29 01:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,40.78106,38.12027,0.0,2.66079,0.0
2025-09-28 18:05:00-07:00,2025-09-29 01:05:00+00:00,2025-09-28 18:10:00-07:00,2025-09-29 01:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,40.45871,38.91758,0.0,1.54114,0.0
2025-09-28 18:05:00-07:00,2025-09-29 01:05:00+00:00,2025-09-28 18:10:00-07:00,2025-09-29 01:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,41.82716,38.91758,0.0,2.90959,0.0
2025-09-28 18:05:00-07:00,2025-09-29 01:05:00+00:00,2025-09-28 18:10:00-07:00,2025-09-29 01:10:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,41.63402,38.91758,0.0,2.71645,0.0
2025-09-28 18:10:00-07:00,2025-09-29 01:10:00+00:00,2025-09-28 18:15:00-07:00,2025-09-29 01:15:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,41.26974,39.69771,0.0,1.57203,0.0
2025-09-28 18:10:00-07:00,2025-09-29 01:10:00+00:00,2025-09-28 18:15:00-07:00,2025-09-29 01:15:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,42.66562,39.69771,0.0,2.96791,0.0
2025-09-28 18:10:00-07:00,2025-09-29 01:10:00+00:00,2025-09-28 18:15:00-07:00,2025-09-29 01:15:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,42.46861,39.69771,0.0,2.7709,0.0
2025-09-28 18:15:00-07:00,2025-09-29 01:15:00+00:00,2025-09-28 18:20:00-07:00,2025-09-29 01:20:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,44.81791,43.04034,0.0,1.77757,0.0
2025-09-28 18:15:00-07:00,2025-09-29 01:15:00+00:00,2025-09-28 18:20:00-07:00,2025-09-29 01:20:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,46.38453,43.04034,0.0,3.34418,0.0
2025-09-28 18:15:00-07:00,2025-09-29 01:15:00+00:00,2025-09-28 18:20:00-07:00,2025-09-29 01:20:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,46.18229,43.04034,0.0,3.14195,0.0
2025-09-28 18:20:00-07:00,2025-09-29 01:20:00+00:00,2025-09-28 18:25:00-07:00,2025-09-29 01:25:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,46.133,44.30327,0.0,1.82973,0.0
2025-09-28 18:20:00-07:00,2025-09-29 01:20:00+00:00,2025-09-28 18:25:00-07:00,2025-09-29 01:25:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,47.74558,44.30327,0.0,3.44231,0.0
2025-09-28 18:20:00-07:00,2025-09-29 01:20:00+00:00,2025-09-28 18:25:00-07:00,2025-09-29 01:25:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,47.53741,44.30327,0.0,3.23414,0.0
2025-09-28 18:25:00-07:00,2025-09-29 01:25:00+00:00,2025-09-28 18:30:00-07:00,2025-09-29 01:30:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,47.618,45.72938,0.0,1.88862,0.0
2025-09-28 18:25:00-07:00,2025-09-29 01:25:00+00:00,2025-09-28 18:30:00-07:00,2025-09-29 01:30:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,49.2825,45.72938,0.0,3.55312,0.0
2025-09-28 18:25:00-07:00,2025-09-29 01:25:00+00:00,2025-09-28 18:30:00-07:00,2025-09-29 01:30:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,49.06763,45.72938,0.0,3.33824,0.0
2025-09-28 18:30:00-07:00,2025-09-29 01:30:00+00:00,2025-09-28 18:35:00-07:00,2025-09-29 01:35:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,48.14875,46.19915,0.0,1.9496,0.0
2025-09-28 18:30:00-07:00,2025-09-29 01:30:00+00:00,2025-09-28 18:35:00-07:00,2025-09-29 01:35:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,49.80096,46.19915,0.0,3.60181,0.0
2025-09-28 18:30:00-07:00,2025-09-29 01:30:00+00:00,2025-09-28 18:35:00-07:00,2025-09-29 01:35:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,49.54859,46.19915,0.0,3.34944,0.0
2025-09-28 18:35:00-07:00,2025-09-29 01:35:00+00:00,2025-09-28 18:40:00-07:00,2025-09-29 01:40:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,48.30659,46.3506,0.0,1.956,0.0
2025-09-28 18:35:00-07:00,2025-09-29 01:35:00+00:00,2025-09-28 18:40:00-07:00,2025-09-29 01:40:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,49.96422,46.3506,0.0,3.61362,0.0
2025-09-28 18:35:00-07:00,2025-09-29 01:35:00+00:00,2025-09-28 18:40:00-07:00,2025-09-29 01:40:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,49.71102,46.3506,0.0,3.36042,0.0
2025-09-28 18:40:00-07:00,2025-09-29 01:40:00+00:00,2025-09-28 18:45:00-07:00,2025-09-29 01:45:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,49.10405,47.11577,0.0,1.98829,0.0
2025-09-28 18:40:00-07:00,2025-09-29 01:40:00+00:00,2025-09-28 18:45:00-07:00,2025-09-29 01:45:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,50.78904,47.11577,0.0,3.67328,0.0
2025-09-28 18:40:00-07:00,2025-09-29 01:40:00+00:00,2025-09-28 18:45:00-07:00,2025-09-29 01:45:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,50.53166,47.11577,0.0,3.41589,0.0
2025-09-28 18:45:00-07:00,2025-09-29 01:45:00+00:00,2025-09-28 18:50:00-07:00,2025-09-29 01:50:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,49.96324,47.95396,0.0,2.00927,0.0
2025-09-28 18:45:00-07:00,2025-09-29 01:45:00+00:00,2025-09-28 18:50:00-07:00,2025-09-29 01:50:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,51.75006,47.95396,0.0,3.7961,0.0
2025-09-28 18:45:00-07:00,2025-09-29 01:45:00+00:00,2025-09-28 18:50:00-07:00,2025-09-29 01:50:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,51.46419,47.95396,0.0,3.51023,0.0
2025-09-28 18:50:00-07:00,2025-09-29 01:50:00+00:00,2025-09-28 18:55:00-07:00,2025-09-29 01:55:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,50.07679,48.06295,0.0,2.01384,0.0
2025-09-28 18:50:00-07:00,2025-09-29 01:50:00+00:00,2025-09-28 18:55:00-07:00,2025-09-29 01:55:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,51.86768,48.06295,0.0,3.80473,0.0
2025-09-28 18:50:00-07:00,2025-09-29 01:50:00+00:00,2025-09-28 18:55:00-07:00,2025-09-29 01:55:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,51.58116,48.06295,0.0,3.51821,0.0
2025-09-28 18:55:00-07:00,2025-09-29 01:55:00+00:00,2025-09-28 19:00:00-07:00,2025-09-29 02:00:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,50.29862,48.27586,0.0,2.02276,0.0
2025-09-28 18:55:00-07:00,2025-09-29 01:55:00+00:00,2025-09-28 19:00:00-07:00,2025-09-29 02:00:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,52.09744,48.27586,0.0,3.82158,0.0
2025-09-28 18:55:00-07:00,2025-09-29 01:55:00+00:00,2025-09-28 19:00:00-07:00,2025-09-29 02:00:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,51.80966,48.27586,0.0,3.53379,0.0
2025-09-28 19:00:00-07:00,2025-09-29 02:00:00+00:00,2025-09-28 19:05:00-07:00,2025-09-29 02:05:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,47.34693,45.52152,0.0,1.82541,0.0
2025-09-28 19:00:00-07:00,2025-09-29 02:00:00+00:00,2025-09-28 19:05:00-07:00,2025-09-29 02:05:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,49.02783,45.52152,0.0,3.50631,0.0
2025-09-28 19:00:00-07:00,2025-09-29 02:00:00+00:00,2025-09-28 19:05:00-07:00,2025-09-29 02:05:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,48.7672,45.52152,0.0,3.24568,0.0
2025-09-28 19:05:00-07:00,2025-09-29 02:05:00+00:00,2025-09-28 19:10:00-07:00,2025-09-29 02:10:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,46.68113,44.88138,0.0,1.79974,0.0
2025-09-28 19:05:00-07:00,2025-09-29 02:05:00+00:00,2025-09-28 19:10:00-07:00,2025-09-29 02:10:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,48.33839,44.88138,0.0,3.457,0.0
2025-09-28 19:05:00-07:00,2025-09-29 02:05:00+00:00,2025-09-28 19:10:00-07:00,2025-09-29 02:10:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,48.08143,44.88138,0.0,3.20004,0.0
2025-09-28 19:10:00-07:00,2025-09-29 02:10:00+00:00,2025-09-28 19:15:00-07:00,2025-09-29 02:15:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,45.93238,44.16151,0.0,1.77088,0.0
2025-09-28 19:10:00-07:00,2025-09-29 02:10:00+00:00,2025-09-28 19:15:00-07:00,2025-09-29 02:15:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,47.56306,44.16151,0.0,3.40155,0.0
2025-09-28 19:10:00-07:00,2025-09-29 02:10:00+00:00,2025-09-28 19:15:00-07:00,2025-09-29 02:15:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,47.31022,44.16151,0.0,3.14872,0.0
2025-09-28 19:15:00-07:00,2025-09-29 02:15:00+00:00,2025-09-28 19:20:00-07:00,2025-09-29 02:20:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,46.34076,44.46437,0.0,1.8764,0.0
2025-09-28 19:15:00-07:00,2025-09-29 02:15:00+00:00,2025-09-28 19:20:00-07:00,2025-09-29 02:20:00+00:00,REAL_TIME_5_MIN,PGSF_2_PDRP58-APND,AP Node,47.92204,44.46437,0.0,3.45767,0.0
2025-09-28 19:15:00-07:00,2025-09-29 02:15:00+00:00,2025-09-28 19:20:00-07:00,2025-09-29 02:20:00+00:00,REAL_TIME_5_MIN,SNJOSEB_1_N001,Node,47.6658,44.46437,0.0,3.20143,0.0
2025-09-28 19:20:00-07:00,2025-09-29 02:20:00+00:00,2025-09-28 19:25:00-07:00,2025-09-29 02:25:00+00:00,REAL_TIME_5_MIN,OAKLAND_1_N001,Node,46.29597,44.42139,0.0,1.87458,0.0
